Year,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2021,Q4,p,S08000015,,S08000015,d,G3,,Forensic Psychiatry,,1642,,1391,,17.84782609,,15.11956522,,84.7137637,
2021,Q1,,S08000015,,A111H,,A1,,General Medicine,,29266,,27352,,325.1777778,,303.9111111,,93.4599877,
2021,Q1,,S08000015,,A210H,,A1,,General Medicine,,18803,,16888,,208.9222222,,187.6444444,,89.81545498,
2021,Q1,,S08000015,,S08000015,d,A1,,General Medicine,,48886,,45057,,543.1777778,,500.6333333,,92.16749172,
2021,Q2,,S08000015,,A111H,,A1,,General Medicine,,26588,,25204,,292.1758242,,276.967033,,94.7946442,
2021,Q2,,S08000015,,A210H,,A1,,General Medicine,,17588,,16165,,193.2747253,,177.6373626,,91.90925631,
2021,Q2,,S08000015,,S08000015,d,A1,,General Medicine,,45097,,42290,,495.5714286,,464.7252747,,93.77563918,
2021,Q3,,S08000015,,A111H,,A1,,General Medicine,,27882,,26140,,303.0652174,,284.1304348,,93.75224159,
2021,Q3,,S08000015,,A210H,,A1,,General Medicine,,18651,,17758,,202.7282609,,193.0217391,,95.21205297,
2021,Q3,,S08000015,,S08000015,d,A1,,General Medicine,,47769,,45134,,519.2282609,,490.5869565,,94.48387029,
2021,Q4,p,S08000015,,A111H,,A1,,General Medicine,,30081,,27540,,326.9673913,,299.3478261,,91.55280742,
2021,Q4,p,S08000015,,A210H,,A1,,General Medicine,,20640,,19105,,224.3478261,,207.6630435,,92.5629845,
2021,Q4,p,S08000015,,S08000015,d,A1,,General Medicine,,52059,,47983,,565.8586957,,521.5543478,,92.17042202,
2021,Q1,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7944,,6761,,88.26666667,,75.12222222,,85.1082578,
2021,Q2,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7847,,6827,,86.23076923,,75.02197802,,87.00140181,
2021,Q3,,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7632,,6656,,82.95652174,,72.34782609,,87.21174004,
2021,Q4,p,S08000015,,S08000015,d,G1,,General Psychiatry (Mental Illness),,7828,,6665,,85.08695652,,72.44565217,,85.14307614,
2021,Q1,,S08000015,,A111H,,C1,,General Surgery,,3176,,2639,,35.28888889,,29.32222222,,83.09193955,
2021,Q1,,S08000015,,A210H,,C1,,General Surgery,,4750,,3743,,52.77777778,,41.58888889,,78.8,
2021,Q1,,S08000015,,S08000015,d,C1,,General Surgery,,8085,,6541,,89.83333333,,72.67777778,,80.90290662,
2021,Q2,,S08000015,,A111H,,C1,,General Surgery,,5024,,3699,,55.20879121,,40.64835165,,73.62659236,
2021,Q2,,S08000015,,A210H,,C1,,General Surgery,,4596,,3954,,50.50549451,,43.45054945,,86.03133159,
2021,Q2,,S08000015,,S08000015,d,C1,,General Surgery,,9624,,7657,,105.7582418,,84.14285714,,79.56151288,
2021,Q3,,S08000015,,A111H,,C1,,General Surgery,,4867,,4255,,52.90217391,,46.25,,87.4255188,
2021,Q3,,S08000015,,A210H,,C1,,General Surgery,,4813,,4031,,52.31521739,,43.81521739,,83.75233742,
2021,Q3,,S08000015,,S08000015,d,C1,,General Surgery,,9681,,8287,,105.2282609,,90.07608696,,85.60066109,
2021,Q4,p,S08000015,,A111H,,C1,,General Surgery,,3611,,3294,,39.25,,35.80434783,,91.22126835,
2021,Q4,p,S08000015,,A210H,,C1,,General Surgery,,4703,,4132,,51.11956522,,44.91304348,,87.85881352,
2021,Q4,p,S08000015,,S08000015,d,C1,,General Surgery,,8314,,7426,,90.36956522,,80.7173913,,89.31922059,
2021,Q1,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4250,,3310,,47.22222222,,36.77777778,,77.88235294,
2021,Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4191,,3324,,46.05494505,,36.52747253,,79.31281317,
2021,Q3,,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4391,,4112,,47.72826087,,44.69565217,,93.64609428,
2021,Q4,p,S08000015,,S08000015,d, ,z,Geriatric Medicine - long stay unit,,4313,,4276,,46.88043478,,46.47826087,,99.14212845,
2021,Q1,,S08000015,,A111H,, ,z,Geriatric Medicine - units other than long stay,,3411,,2592,,37.9,,28.8,,75.98944591,
2021,Q1,,S08000015,,A210H,, ,z,Geriatric Medicine - units other than long stay,,3,,3,,0.033333333,,0.033333333,,100,
2021,Q1,,S08000015,,S08000015,d, ,z,Geriatric Medicine - units other than long stay,,14774,,12145,,164.1555556,,134.9444444,,82.2052254,
2021,Q2,,S08000015,,A111H,, ,z,Geriatric Medicine - units other than long stay,,5039,,4700,,55.37362637,,51.64835165,,93.2724747,
2021,Q2,,S08000015,,A210H,, ,z,Geriatric Medicine - units other than long stay,,7,,7,,0.076923077,,0.076923077,,100,
2021,Q2,,S08000015,,S08000015,d, ,z,Geriatric Medicine - units other than long stay,,16855,,14844,,185.2197802,,163.1208791,,88.06882231,
2021,Q3,,S08000015,,A111H,, ,z,Geriatric Medicine - units other than long stay,,5181,,4871,,56.31521739,,52.94565217,,94.01659911,
2021,Q3,,S08000015,,A210H,, ,z,Geriatric Medicine - units other than long stay,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q3,,S08000015,,S08000015,d, ,z,Geriatric Medicine - units other than long stay,,17054,,15315,,185.3695652,,166.4673913,,89.80297877,
2021,Q4,p,S08000015,,A111H,, ,z,Geriatric Medicine - units other than long stay,,5576,,5019,,60.60869565,,54.55434783,,90.0107604,
2021,Q4,p,S08000015,,A210H,, ,z,Geriatric Medicine - units other than long stay,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q4,p,S08000015,,S08000015,d, ,z,Geriatric Medicine - units other than long stay,,17510,,15728,,190.326087,,170.9565217,,89.82295831,
2021,Q1,,S08000015,,A101H,,E12,,GP Other than Obstetrics,,679,,409,,7.544444444,,4.544444444,,60.23564065,
2021,Q1,,S08000015,,S08000015,d,E12,,GP Other than Obstetrics,,5352,,2813,,59.46666667,,31.25555556,,52.55979073,
2021,Q2,,S08000015,,A101H,,E12,,GP Other than Obstetrics,,640,,336,,7.032967033,,3.692307692,,52.5,
2021,Q2,,S08000015,,S08000015,d,E12,,GP Other than Obstetrics,,5554,,2965,,61.03296703,,32.58241758,,53.38494779,
2021,Q3,,S08000015,,A101H,,E12,,GP Other than Obstetrics,,644,,389,,7,,4.22826087,,60.40372671,
2021,Q3,,S08000015,,S08000015,d,E12,,GP Other than Obstetrics,,5612,,3356,,61,,36.47826087,,59.80042766,
2021,Q4,p,S08000015,,A101H,,E12,,GP Other than Obstetrics,,553,,395,,6.010869565,,4.293478261,,71.42857143,
2021,Q4,p,S08000015,,S08000015,d,E12,,GP Other than Obstetrics,,5521,,3866,,60.01086957,,42.02173913,,70.02354646,
2021,Q1,,S08000015,,A111H,,F2,,Gynaecology,,923,,362,,10.25555556,,4.022222222,,39.21993499,
2021,Q1,,S08000015,,S08000015,d,F2,,Gynaecology,,967,,406,,10.74444444,,4.511111111,,41.98552223,
2021,Q2,,S08000015,,A111H,,F2,,Gynaecology,,1122,,482,,12.32967033,,5.296703297,,42.95900178,
2021,Q2,,S08000015,,S08000015,d,F2,,Gynaecology,,1122,,482,,12.32967033,,5.296703297,,42.95900178,
2021,Q3,,S08000015,,A111H,,F2,,Gynaecology,,1128,,407,,12.26086957,,4.423913043,,36.08156028,
2021,Q3,,S08000015,,S08000015,d,F2,,Gynaecology,,1128,,407,,12.26086957,,4.423913043,,36.08156028,
2021,Q4,p,S08000015,,A111H,,F2,,Gynaecology,,1129,,514,,12.27173913,,5.586956522,,45.52701506,
2021,Q4,p,S08000015,,S08000015,d,F2,,Gynaecology,,1129,,514,,12.27173913,,5.586956522,,45.52701506,
2021,Q1,,S08000015,,A111H,,J4,,Haematology,,756,,663,,8.4,,7.366666667,,87.6984127,
2021,Q1,,S08000015,,S08000015,d,J4,,Haematology,,756,,663,,8.4,,7.366666667,,87.6984127,
2021,Q2,,S08000015,,A111H,,J4,,Haematology,,995,,995,,10.93406593,,10.93406593,,100,
2021,Q2,,S08000015,,A210H,,J4,,Haematology,,4,,4,,0.043956044,,0.043956044,,100,
2021,Q2,,S08000015,,S08000015,d,J4,,Haematology,,999,,999,,10.97802198,,10.97802198,,100,
2021,Q3,,S08000015,,A111H,,J4,,Haematology,,900,,851,,9.782608696,,9.25,,94.55555556,
2021,Q3,,S08000015,,A210H,,J4,,Haematology,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q3,,S08000015,,S08000015,d,J4,,Haematology,,902,,853,,9.804347826,,9.27173913,,94.56762749,
2021,Q4,p,S08000015,,A111H,,J4,,Haematology,,894,,845,,9.717391304,,9.184782609,,94.51901566,
2021,Q4,p,S08000015,,S08000015,d,J4,,Haematology,,894,,845,,9.717391304,,9.184782609,,94.51901566,
2021,Q1,,S08000015,,A111H,,CC,,Intensive Care Medicine,,1471,,1143,,16.34444444,,12.7,,77.70224337,
2021,Q1,,S08000015,,A210H,,CC,,Intensive Care Medicine,,477,,450,,5.3,,5,,94.33962264,
2021,Q1,,S08000015,,S08000015,d,CC,,Intensive Care Medicine,,1948,,1593,,21.64444444,,17.7,,81.7761807,
2021,Q2,,S08000015,,A111H,,CC,,Intensive Care Medicine,,828,,701,,9.098901099,,7.703296703,,84.66183575,
2021,Q2,,S08000015,,A210H,,CC,,Intensive Care Medicine,,293,,219,,3.21978022,,2.406593407,,74.7440273,
2021,Q2,,S08000015,,S08000015,d,CC,,Intensive Care Medicine,,1121,,920,,12.31868132,,10.10989011,,82.06958073,
2021,Q3,,S08000015,,A111H,,CC,,Intensive Care Medicine,,1033,,853,,11.22826087,,9.27173913,,82.5750242,
2021,Q3,,S08000015,,A210H,,CC,,Intensive Care Medicine,,295,,258,,3.206521739,,2.804347826,,87.45762712,
2021,Q3,,S08000015,,S08000015,d,CC,,Intensive Care Medicine,,1328,,1111,,14.43478261,,12.07608696,,83.65963855,
2021,Q4,p,S08000015,,A111H,,CC,,Intensive Care Medicine,,1300,,983,,14.13043478,,10.68478261,,75.61538462,
2021,Q4,p,S08000015,,A210H,,CC,,Intensive Care Medicine,,248,,240,,2.695652174,,2.608695652,,96.77419355,
2021,Q4,p,S08000015,,S08000015,d,CC,,Intensive Care Medicine,,1548,,1223,,16.82608696,,13.29347826,,79.00516796,
2021,Q1,,S08000015,,S08000015,d,G5,,Learning Disability,,1046,,694,,11.62222222,,7.711111111,,66.34799235,
2021,Q2,,S08000015,,S08000015,d,G5,,Learning Disability,,1001,,797,,11,,8.758241758,,79.62037962,
2021,Q3,,S08000015,,S08000015,d,G5,,Learning Disability,,1012,,820,,11,,8.913043478,,81.02766798,
2021,Q4,p,S08000015,,S08000015,d,G5,,Learning Disability,,1026,,781,,11.15217391,,8.489130435,,76.1208577,
2021,Q1,,S08000015,,S08000015,d, ,z,Learning Disability Grouping,d,1046,,694,,11.62222222,,7.711111111,,66.34799235,
2021,Q2,,S08000015,,S08000015,d, ,z,Learning Disability Grouping,d,1001,,797,,11,,8.758241758,,79.62037962,
2021,Q3,,S08000015,,S08000015,d, ,z,Learning Disability Grouping,d,1012,,820,,11,,8.913043478,,81.02766798,
2021,Q4,p,S08000015,,S08000015,d, ,z,Learning Disability Grouping,d,1026,,781,,11.15217391,,8.489130435,,76.1208577,
2021,Q1,,S08000015,,A111H,, ,z,Medical Grouping,d,35095,,32108,,389.9444444,,356.7555556,,91.48881607,
2021,Q1,,S08000015,,A210H,, ,z,Medical Grouping,d,19217,,17251,,213.5222222,,191.6777778,,89.76947494,
2021,Q1,,S08000015,,S08000015,d, ,z,Medical Grouping,d,67885,,60380,,754.2777778,,670.8888889,,88.94453856,
2021,Q2,,S08000015,,A111H,, ,z,Medical Grouping,d,34318,,32521,,377.1208791,,357.3736264,,94.76368087,
2021,Q2,,S08000015,,A210H,, ,z,Medical Grouping,d,18109,,16623,,199,,182.6703297,,91.79413551,
2021,Q2,,S08000015,,S08000015,d, ,z,Medical Grouping,d,66562,,61038,,731.4505495,,670.7472527,,91.70097052,
2021,Q3,,S08000015,,A111H,, ,z,Medical Grouping,d,35650,,33468,,387.5,,363.7826087,,93.87938289,
2021,Q3,,S08000015,,A210H,, ,z,Medical Grouping,d,19108,,18145,,207.6956522,,197.2282609,,94.96022608,
2021,Q3,,S08000015,,S08000015,d, ,z,Medical Grouping,d,69084,,64158,,750.9130435,,697.3695652,,92.86955011,
2021,Q4,p,S08000015,,A111H,, ,z,Medical Grouping,d,38205,,34949,,415.2717391,,379.8804348,,91.47755529,
2021,Q4,p,S08000015,,A210H,, ,z,Medical Grouping,d,21045,,19448,,228.75,,211.3913043,,92.41149917,
2021,Q4,p,S08000015,,S08000015,d, ,z,Medical Grouping,d,73475,,67118,,798.6413043,,729.5434783,,91.34807758,
2021,Q1,,S08000015,,S08000015,d, ,z,Mental Health Grouping,d,18637,,14960,,207.0777778,,166.2222222,,80.27042979,
2021,Q2,,S08000015,,S08000015,d, ,z,Mental Health Grouping,d,18661,,15175,,205.0659341,,166.7582418,,81.31932908,
2021,Q3,,S08000015,,S08000015,d, ,z,Mental Health Grouping,d,18332,,14725,,199.2608696,,160.0543478,,80.32402357,
2021,Q4,p,S08000015,,S08000015,d, ,z,Mental Health Grouping,d,18787,,14906,,204.2065217,,162.0217391,,79.34209826,
2021,Q1,,S08000015,,A111H,,T2,,Midwifery,,159,,159,,1.766666667,,1.766666667,,100,
2021,Q1,,S08000015,,S08000015,d,T2,,Midwifery,,159,,159,,1.766666667,,1.766666667,,100,
2021,Q2,,S08000015,,A111H,,T2,,Midwifery,,154,,154,,1.692307692,,1.692307692,,100,
2021,Q2,,S08000015,,S08000015,d,T2,,Midwifery,,154,,154,,1.692307692,,1.692307692,,100,
2021,Q3,,S08000015,,A111H,,T2,,Midwifery,,177,,177,,1.923913043,,1.923913043,,100,
2021,Q3,,S08000015,,S08000015,d,T2,,Midwifery,,177,,177,,1.923913043,,1.923913043,,100,
2021,Q4,p,S08000015,,A111H,,T2,,Midwifery,,131,,131,,1.423913043,,1.423913043,,100,
2021,Q4,p,S08000015,,S08000015,d,T2,,Midwifery,,131,,131,,1.423913043,,1.423913043,,100,
2021,Q1,,S08000015,,A111H,,F3,,Obstetrics,,2887,,1555,,32.07777778,,17.27777778,,53.86214063,
2021,Q1,,S08000015,,S08000015,d,F3,,Obstetrics,,2887,,1555,,32.07777778,,17.27777778,,53.86214063,
2021,Q2,,S08000015,,A111H,,F3,,Obstetrics,,2976,,1791,,32.7032967,,19.68131868,,60.18145161,
2021,Q2,,S08000015,,S08000015,d,F3,,Obstetrics,,2976,,1791,,32.7032967,,19.68131868,,60.18145161,
2021,Q3,,S08000015,,A111H,,F3,,Obstetrics,,3015,,1811,,32.77173913,,19.68478261,,60.06633499,
2021,Q3,,S08000015,,S08000015,d,F3,,Obstetrics,,3015,,1811,,32.77173913,,19.68478261,,60.06633499,
2021,Q4,p,S08000015,,A111H,,F3,,Obstetrics,,2993,,1611,,32.5326087,,17.51086957,,53.82559305,
2021,Q4,p,S08000015,,S08000015,d,F3,,Obstetrics,,2993,,1611,,32.5326087,,17.51086957,,53.82559305,
2021,Q1,,S08000015,,A210H,,C7,,Ophthalmology,,22,,22,,0.244444444,,0.244444444,,100,
2021,Q1,,S08000015,,S08000015,d,C7,,Ophthalmology,,22,,22,,0.244444444,,0.244444444,,100,
2021,Q2,,S08000015,,A210H,,C7,,Ophthalmology,,82,,82,,0.901098901,,0.901098901,,100,
2021,Q2,,S08000015,,S08000015,d,C7,,Ophthalmology,,82,,82,,0.901098901,,0.901098901,,100,
2021,Q3,,S08000015,,A210H,,C7,,Ophthalmology,,87,,87,,0.945652174,,0.945652174,,100,
2021,Q3,,S08000015,,S08000015,d,C7,,Ophthalmology,,87,,87,,0.945652174,,0.945652174,,100,
2021,Q4,p,S08000015,,A210H,,C7,,Ophthalmology,,121,,121,,1.315217391,,1.315217391,,100,
2021,Q4,p,S08000015,,S08000015,d,C7,,Ophthalmology,,121,,121,,1.315217391,,1.315217391,,100,
2021,Q1,,S08000015,,A111H,,CA,,Paediatric Surgery,,1,,1,,0.011111111,,0.011111111,,100,
2021,Q1,,S08000015,,S08000015,d,CA,,Paediatric Surgery,,1,,1,,0.011111111,,0.011111111,,100,
2021,Q2,,S08000015,,A111H,,CA,,Paediatric Surgery,,2,,2,,0.021978022,,0.021978022,,100,
2021,Q2,,S08000015,,S08000015,d,CA,,Paediatric Surgery,,2,,2,,0.021978022,,0.021978022,,100,
2021,Q3,,S08000015,,A111H,,CA,,Paediatric Surgery,,6,,6,,0.065217391,,0.065217391,,100,
2021,Q3,,S08000015,,S08000015,d,CA,,Paediatric Surgery,,6,,6,,0.065217391,,0.065217391,,100,
2021,Q1,,S08000015,,A111H,,AF,,Paediatrics,,3162,,1235,,35.13333333,,13.72222222,,39.05755851,
2021,Q1,,S08000015,,S08000015,d,AF,,Paediatrics,,3162,,1235,,35.13333333,,13.72222222,,39.05755851,
2021,Q2,,S08000015,,A111H,,AF,,Paediatrics,,3179,,1477,,34.93406593,,16.23076923,,46.46115131,
2021,Q2,,S08000015,,S08000015,d,AF,,Paediatrics,,3179,,1477,,34.93406593,,16.23076923,,46.46115131,
2021,Q3,,S08000015,,A111H,,AF,,Paediatrics,,3411,,1847,,37.07608696,,20.07608696,,54.14834359,
2021,Q3,,S08000015,,S08000015,d,AF,,Paediatrics,,3411,,1847,,37.07608696,,20.07608696,,54.14834359,
2021,Q4,p,S08000015,,A111H,,AF,,Paediatrics,,3384,,1965,,36.7826087,,21.35869565,,58.06737589,
2021,Q4,p,S08000015,,S08000015,d,AF,,Paediatrics,,3384,,1965,,36.7826087,,21.35869565,,58.06737589,
2021,Q1,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3163,,1236,,35.14444444,,13.73333333,,39.0768258,
2021,Q1,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3163,,1236,,35.14444444,,13.73333333,,39.0768258,
2021,Q2,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3181,,1479,,34.95604396,,16.25274725,,46.49481295,
2021,Q2,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3181,,1479,,34.95604396,,16.25274725,,46.49481295,
2021,Q3,,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3417,,1853,,37.14130435,,20.14130435,,54.22885572,
2021,Q3,,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3417,,1853,,37.14130435,,20.14130435,,54.22885572,
2021,Q4,p,S08000015,,A111H,, ,z,Paediatrics Grouping,d,3384,,1965,,36.7826087,,21.35869565,,58.06737589,
2021,Q4,p,S08000015,,S08000015,d, ,z,Paediatrics Grouping,d,3384,,1965,,36.7826087,,21.35869565,,58.06737589,
2021,Q2,,S08000015,,A210H,,C9,,Plastic Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000015,,S08000015,d,C9,,Plastic Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q1,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9153,,7044,,101.7,,78.26666667,,76.9583743,
2021,Q2,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9229,,7091,,101.4175824,,77.92307692,,76.83389316,
2021,Q3,,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9061,,6758,,98.48913043,,73.45652174,,74.58337932,
2021,Q4,p,S08000015,,S08000015,d,G4,,Psychiatry of Old Age,,9317,,6850,,101.2717391,,74.45652174,,73.5215198,
2021,Q1,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1396,,654,,15.51111111,,7.266666667,,46.84813754,
2021,Q2,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1405,,836,,15.43956044,,9.186813187,,59.50177936,
2021,Q3,,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,1219,,867,,13.25,,9.423913043,,71.12387203,
2021,Q4,p,S08000015,,S08000015,d,AP,,Rehabilitation Medicine,,955,,676,,10.38043478,,7.347826087,,70.78534031,
2021,Q1,,S08000015,,A111H,,AG,,Renal Medicine,,1081,,984,,12.01111111,,10.93333333,,91.02682701,
2021,Q1,,S08000015,,S08000015,d,AG,,Renal Medicine,,1081,,984,,12.01111111,,10.93333333,,91.02682701,
2021,Q2,,S08000015,,A111H,,AG,,Renal Medicine,,1087,,1056,,11.94505495,,11.6043956,,97.14811408,
2021,Q2,,S08000015,,S08000015,d,AG,,Renal Medicine,,1087,,1056,,11.94505495,,11.6043956,,97.14811408,
2021,Q3,,S08000015,,A111H,,AG,,Renal Medicine,,1104,,1069,,12,,11.61956522,,96.82971014,
2021,Q3,,S08000015,,A210H,,AG,,Renal Medicine,,2,,2,,0.02173913,,0.02173913,,100,
2021,Q3,,S08000015,,S08000015,d,AG,,Renal Medicine,,1106,,1071,,12.02173913,,11.64130435,,96.83544304,
2021,Q4,p,S08000015,,A111H,,AG,,Renal Medicine,,1090,,1046,,11.84782609,,11.36956522,,95.96330275,
2021,Q4,p,S08000015,,A210H,,AG,,Renal Medicine,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000015,,S08000015,d,AG,,Renal Medicine,,1091,,1047,,11.85869565,,11.38043478,,95.96700275,
2021,Q2,,S08000015,,A111H,,AQ,,Respiratory Medicine,,2,,2,,0.021978022,,0.021978022,,100,
2021,Q2,,S08000015,,S08000015,d,AQ,,Respiratory Medicine,,2,,2,,0.021978022,,0.021978022,,100,
2021,Q3,,S08000015,,A111H,,AQ,,Respiratory Medicine,,4,,4,,0.043478261,,0.043478261,,100,
2021,Q3,,S08000015,,S08000015,d,AQ,,Respiratory Medicine,,4,,4,,0.043478261,,0.043478261,,100,
2021,Q4,p,S08000015,,A111H,,AQ,,Respiratory Medicine,,5,,5,,0.054347826,,0.054347826,,100,
2021,Q4,p,S08000015,,S08000015,d,AQ,,Respiratory Medicine,,5,,5,,0.054347826,,0.054347826,,100,
2021,Q1,,S08000015,,A111H,, ,z,Surgery Grouping,d,9266,,8117,,102.9555556,,90.18888889,,87.59982733,
2021,Q1,,S08000015,,A210H,, ,z,Surgery Grouping,d,9471,,7552,,105.2333333,,83.91111111,,79.73814803,
2021,Q1,,S08000015,,S08000015,d, ,z,Surgery Grouping,d,18903,,15835,,210.0333333,,175.9444444,,83.76977199,
2021,Q2,,S08000015,,A111H,, ,z,Surgery Grouping,d,10402,,8560,,114.3076923,,94.06593407,,82.29186695,
2021,Q2,,S08000015,,A210H,, ,z,Surgery Grouping,d,9796,,8244,,107.6483516,,90.59340659,,84.15679869,
2021,Q2,,S08000015,,S08000015,d, ,z,Surgery Grouping,d,20202,,16808,,222,,184.7032967,,83.1996832,
2021,Q3,,S08000015,,A111H,, ,z,Surgery Grouping,d,11974,,10943,,130.1521739,,118.9456522,,91.38967763,
2021,Q3,,S08000015,,A210H,, ,z,Surgery Grouping,d,9041,,7492,,98.27173913,,81.43478261,,82.8669395,
2021,Q3,,S08000015,,S08000015,d, ,z,Surgery Grouping,d,21016,,18436,,228.4347826,,200.3913043,,87.72363913,
2021,Q4,p,S08000015,,A111H,, ,z,Surgery Grouping,d,12578,,11745,,136.7173913,,127.6630435,,93.37732549,
2021,Q4,p,S08000015,,A210H,, ,z,Surgery Grouping,d,7697,,6730,,83.66304348,,73.15217391,,87.43666364,
2021,Q4,p,S08000015,,S08000015,d, ,z,Surgery Grouping,d,20275,,18475,,220.3804348,,200.8152174,,91.12207152,
2021,Q1,,S08000015,,A111H,,C8,,Trauma and Orthopaedic Surgery,,4382,,4098,,48.68888889,,45.53333333,,93.51894112,
2021,Q1,,S08000015,,A210H,,C8,,Trauma and Orthopaedic Surgery,,2196,,1832,,24.4,,20.35555556,,83.42440801,
2021,Q1,,S08000015,,S08000015,d,C8,,Trauma and Orthopaedic Surgery,,6582,,5934,,73.13333333,,65.93333333,,90.15496809,
2021,Q2,,S08000015,,A111H,,C8,,Trauma and Orthopaedic Surgery,,4141,,3751,,45.50549451,,41.21978022,,90.58198503,
2021,Q2,,S08000015,,A210H,,C8,,Trauma and Orthopaedic Surgery,,2680,,2334,,29.45054945,,25.64835165,,87.08955224,
2021,Q2,,S08000015,,S08000015,d,C8,,Trauma and Orthopaedic Surgery,,6821,,6085,,74.95604396,,66.86813187,,89.20979329,
2021,Q3,,S08000015,,A111H,,C8,,Trauma and Orthopaedic Surgery,,5715,,5476,,62.11956522,,59.52173913,,95.81802275,
2021,Q3,,S08000015,,A210H,,C8,,Trauma and Orthopaedic Surgery,,1801,,1461,,19.57608696,,15.88043478,,81.12159911,
2021,Q3,,S08000015,,S08000015,d,C8,,Trauma and Orthopaedic Surgery,,7516,,6937,,81.69565217,,75.40217391,,92.29643427,
2021,Q4,p,S08000015,,A111H,,C8,,Trauma and Orthopaedic Surgery,,7367,,7168,,80.07608696,,77.91304348,,97.29876476,
2021,Q4,p,S08000015,,A210H,,C8,,Trauma and Orthopaedic Surgery,,651,,603,,7.076086957,,6.554347826,,92.62672811,
2021,Q4,p,S08000015,,S08000015,d,C8,,Trauma and Orthopaedic Surgery,,8018,,7771,,87.15217391,,84.4673913,,96.91943128,
2021,Q1,,S08000015,,A210H,,CB,,Urology,,2026,,1505,,22.51111111,,16.72222222,,74.28430405,
2021,Q1,,S08000015,,S08000015,d,CB,,Urology,,2026,,1505,,22.51111111,,16.72222222,,74.28430405,
2021,Q2,,S08000015,,A111H,,CB,,Urology,,3,,3,,0.032967033,,0.032967033,,100,
2021,Q2,,S08000015,,A210H,,CB,,Urology,,2144,,1654,,23.56043956,,18.17582418,,77.14552239,
2021,Q2,,S08000015,,S08000015,d,CB,,Urology,,2147,,1657,,23.59340659,,18.20879121,,77.17745692,
2021,Q3,,S08000015,,A210H,,CB,,Urology,,2045,,1655,,22.22826087,,17.98913043,,80.92909535,
2021,Q3,,S08000015,,S08000015,d,CB,,Urology,,2045,,1655,,22.22826087,,17.98913043,,80.92909535,
2021,Q4,p,S08000015,,A210H,,CB,,Urology,,1974,,1634,,21.45652174,,17.76086957,,82.77608916,
2021,Q4,p,S08000015,,S08000015,d,CB,,Urology,,1974,,1634,,21.45652174,,17.76086957,,82.77608916,
2021,Q1,,S08000015,,A111H,, ,z,Women and Newborn Grouping,d,3969,,2076,,44.1,,23.06666667,,52.30536659,
2021,Q1,,S08000015,,S08000015,d, ,z,Women and Newborn Grouping,d,4013,,2120,,44.58888889,,23.55555556,,52.828308,
2021,Q2,,S08000015,,A111H,, ,z,Women and Newborn Grouping,d,4252,,2427,,46.72527473,,26.67032967,,57.07902164,
2021,Q2,,S08000015,,S08000015,d, ,z,Women and Newborn Grouping,d,4252,,2427,,46.72527473,,26.67032967,,57.07902164,
2021,Q3,,S08000015,,A111H,, ,z,Women and Newborn Grouping,d,4320,,2395,,46.95652174,,26.0326087,,55.43981481,
2021,Q3,,S08000015,,S08000015,d, ,z,Women and Newborn Grouping,d,4320,,2395,,46.95652174,,26.0326087,,55.43981481,
2021,Q4,p,S08000015,,A111H,, ,z,Women and Newborn Grouping,d,4253,,2256,,46.22826087,,24.52173913,,53.04490948,
2021,Q4,p,S08000015,,S08000015,d, ,z,Women and Newborn Grouping,d,4253,,2256,,46.22826087,,24.52173913,,53.04490948,
2021,Q1,,S08000016,,B120H,, ,z,All Acute,d,19997,,17052,,222.1888889,,189.4666667,,85.27279092,
