"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberWaiting","NumberWaitingQF","Available","AvailableQF","Unavailable","UnavailableQF","MedicalTotal","MedicalTotalQF","MedicalOtherMedicalCondition","MedicalOtherMedicalConditionQF","MedicalIndefinitelyUnavailable","MedicalIndefinitelyUnavailableQF","MedicalOther","MedicalOtherQF","PatientAdvisedTotal","PatientAdvisedTotalQF","PatientAdvisedHoliday","PatientAdvisedHolidayQF","PatientAdvisedPersonalCommitment","PatientAdvisedPersonalCommitmentQF","PatientAdvisedWorkCommitment","PatientAdvisedWorkCommitmentQF","PatientAdvisedCarerCommitment","PatientAdvisedCarerCommitmentQF","PatientAdvisedAcademicCommitment","PatientAdvisedAcademicCommitmentQF","PatientAdvisedJuryDuty","PatientAdvisedJuryDutyQF","PatientAdvisedWeather","PatientAdvisedWeatherQF","PatientAdvisedIndefinitelyUnavailable","PatientAdvisedIndefinitelyUnavailableQF","PatientAdvisedOther","PatientAdvisedOtherQF","PatientRequestedTotal","PatientRequestedTotalQF","PatientRequestedNamedConsultant","PatientRequestedNamedConsultantQF","PatientRequestedTreatedLocalHealthBoard","PatientRequestedTreatedLocalHealthBoardQF","SuspensionExceptionalCircumstances","SuspensionExceptionalCircumstancesQF","PFBUnavailability","PFBUnavailabilityQF"
"20180331","S08000019",,"New Outpatient","Z9","d",12747,,12551,,196,,2,,2,,0,,0,,105,,55,,31,,18,,0,,1,,0,,0,,0,,0,,4,,0,,4,,0,,85,
"20180630","S08000019",,"New Outpatient","Z9","d",13332,,13029,,303,,2,,2,,0,,0,,226,,163,,40,,21,,0,,1,,1,,0,,0,,0,,2,,0,,2,,0,,73,
"20180930","S08000019",,"New Outpatient","Z9","d",14795,,14559,,236,,3,,3,,0,,0,,229,,148,,53,,28,,0,,0,,0,,0,,0,,0,,4,,2,,2,,0,,0,
"20181231","S08000019",,"New Outpatient","Z9","d",13486,,13289,,197,,1,,1,,0,,0,,194,,116,,58,,20,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20190331","S08000019",,"New Outpatient","Z9","d",11592,,11437,,155,,1,,1,,0,,0,,153,,89,,41,,22,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20190630","S08000019",,"New Outpatient","Z9","d",13833,,13615,,218,,6,,6,,0,,0,,211,,148,,48,,14,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20190930","S08000019",,"New Outpatient","Z9","d",15084,,14955,,129,,13,,13,,0,,0,,116,,84,,20,,11,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000019",,"New Outpatient","Z9","d",13105,,12977,,128,,15,,15,,0,,0,,112,,62,,40,,9,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20200331","S08000019",,"New Outpatient","Z9","d",11514,,11389,,125,,34,,34,,0,,0,,90,,32,,45,,10,,0,,3,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20200630","S08000019",,"New Outpatient","Z9","d",11481,,11466,,15,,2,,2,,0,,0,,13,,1,,11,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000019",,"New Outpatient","Z9","d",14486,,14451,,35,,4,,4,,0,,0,,31,,9,,19,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000019",,"New Outpatient","Z9","d",15493,,15421,,72,,16,,16,,0,,0,,56,,10,,44,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000019",,"New Outpatient","Z9","d",15098,,15022,,76,,13,,13,,0,,0,,55,,2,,50,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,
"20210630","S08000019",,"New Outpatient","Z9","d",17166,,17080,,86,,10,,10,,0,,0,,71,,31,,31,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,0,
"20210930","S08000019",,"New Outpatient","Z9","d",18331,,18267,,64,,9,,9,,0,,0,,52,,14,,28,,10,,0,,0,,0,,0,,0,,0,,1,,0,,1,,2,,0,
"20211231","S08000019",,"New Outpatient","Z9","d",17326,,17207,,119,,8,,8,,0,,0,,108,,40,,53,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,
"20220331","S08000019",,"New Outpatient","Z9","d",16235,,16138,,97,,5,,5,,0,,0,,92,,29,,49,,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000020",,"New Outpatient","Z9","d",22613,,17817,,4796,,629,,98,,192,,339,,3291,,17,,25,,14,,0,,2,,0,,21,,2,,3210,,376,,8,,368,,0,,500,
"20130331","S08000020",,"New Outpatient","Z9","d",23004,,18827,,4177,,749,,251,,436,,62,,489,,92,,80,,74,,6,,4,,0,,4,,4,,225,,2337,,46,,2291,,0,,602,
"20130630","S08000020",,"New Outpatient","Z9","d",24591,,20341,,4250,,831,,362,,454,,15,,380,,156,,82,,77,,2,,6,,0,,1,,38,,18,,2575,,39,,2536,,0,,464,
"20130930","S08000020",,"New Outpatient","Z9","d",25823,,20066,,5757,,512,,155,,347,,10,,455,,165,,109,,105,,7,,9,,1,,1,,21,,37,,4202,,63,,4139,,0,,588,
"20131231","S08000020",,"New Outpatient","Z9","d",26085,,20053,,6032,,565,,176,,389,,0,,492,,193,,135,,105,,8,,7,,0,,0,,10,,34,,4593,,52,,4541,,0,,382,
"20140331","S08000020",,"New Outpatient","Z9","d",26200,,20563,,5637,,469,,315,,154,,0,,412,,171,,96,,107,,10,,6,,0,,1,,3,,18,,4478,,39,,4439,,0,,278,
"20140630","S08000020",,"New Outpatient","Z9","d",27377,,21459,,5918,,392,,344,,48,,0,,559,,309,,110,,115,,8,,2,,1,,0,,1,,13,,4646,,40,,4606,,0,,321,
"20140930","S08000020",,"New Outpatient","Z9","d",29693,,23388,,6305,,329,,318,,11,,0,,551,,351,,103,,87,,5,,2,,0,,1,,0,,2,,5088,,39,,5049,,0,,337,
"20141231","S08000020",,"New Outpatient","Z9","d",29153,,24587,,4566,,314,,311,,3,,0,,451,,246,,114,,80,,6,,3,,0,,0,,0,,2,,3462,,15,,3447,,0,,339,
"20150331","S08000020",,"New Outpatient","Z9","d",28583,,25711,,2872,,246,,246,,0,,0,,332,,173,,72,,76,,0,,6,,1,,1,,0,,3,,1910,,8,,1902,,0,,384,
"20150630","S08000020",,"New Outpatient","Z9","d",29850,,28103,,1747,,247,,247,,0,,0,,467,,263,,113,,80,,3,,5,,0,,0,,0,,3,,842,,9,,833,,0,,191,
"20150930","S08000020",,"New Outpatient","Z9","d",30192,,28435,,1757,,243,,243,,0,,0,,397,,206,,104,,79,,2,,3,,0,,0,,0,,3,,646,,7,,639,,0,,471,
"20151231","S08000020",,"New Outpatient","Z9","d",26039,,24728,,1311,,208,,208,,0,,0,,478,,181,,181,,93,,12,,2,,0,,0,,0,,9,,291,,6,,285,,0,,334,
"20160331","S08000020",,"New Outpatient","Z9","d",26833,,25519,,1314,,212,,212,,0,,0,,294,,99,,117,,64,,7,,5,,0,,0,,0,,2,,410,,9,,401,,0,,398,
"20160630","S08000020",,"New Outpatient","Z9","d",30345,,29392,,953,,216,,216,,0,,0,,461,,209,,155,,84,,8,,3,,0,,0,,0,,2,,56,,9,,47,,0,,220,
"20160930","S08000020",,"New Outpatient","Z9","d",32762,,31844,,918,,248,,248,,0,,0,,456,,255,,133,,59,,3,,3,,0,,0,,0,,3,,30,,3,,27,,0,,184,
"20161231","S08000020",,"New Outpatient","Z9","d",31515,,30401,,1114,,278,,278,,0,,0,,355,,140,,148,,60,,3,,1,,1,,0,,0,,2,,58,,12,,46,,0,,423,
"20170331","S08000020",,"New Outpatient","Z9","d",31759,,31032,,727,,191,,191,,0,,0,,256,,90,,109,,52,,2,,0,,1,,0,,0,,2,,60,,4,,56,,0,,220,
"20170630","S08000020",,"New Outpatient","Z9","d",36295,,35464,,831,,204,,204,,0,,0,,408,,210,,125,,67,,3,,1,,0,,0,,0,,2,,44,,0,,44,,0,,175,
"20170930","S08000020",,"New Outpatient","Z9","d",39211,,38305,,906,,217,,217,,0,,0,,408,,224,,117,,57,,3,,4,,1,,0,,0,,2,,72,,1,,71,,0,,209,
"20171231","S08000020",,"New Outpatient","Z9","d",36435,,35256,,1179,,229,,229,,0,,0,,551,,317,,154,,67,,9,,2,,0,,0,,0,,2,,94,,11,,83,,0,,305,
"20180331","S08000020",,"New Outpatient","Z9","d",34887,,33942,,945,,240,,240,,0,,0,,427,,234,,108,,71,,6,,5,,1,,0,,0,,2,,73,,4,,69,,0,,205,
"20180630","S08000020",,"New Outpatient","Z9","d",36637,,35461,,1176,,282,,282,,0,,0,,650,,458,,110,,72,,4,,4,,0,,0,,0,,2,,68,,2,,66,,0,,176,
"20180930","S08000020",,"New Outpatient","Z9","d",37408,,36317,,1091,,230,,230,,0,,0,,609,,426,,110,,66,,2,,3,,0,,0,,0,,2,,55,,1,,54,,0,,197,
"20181231","S08000020",,"New Outpatient","Z9","d",36285,,35028,,1257,,279,,279,,0,,0,,528,,330,,115,,76,,4,,1,,0,,0,,0,,2,,59,,4,,55,,0,,391,
"20190331","S08000020",,"New Outpatient","Z9","d",35325,,34312,,1013,,302,,302,,0,,0,,431,,257,,103,,63,,2,,2,,0,,2,,0,,2,,54,,3,,51,,0,,226,
"20190630","S08000020",,"New Outpatient","Z9","d",35096,,33936,,1160,,297,,297,,0,,0,,653,,427,,130,,80,,6,,8,,0,,0,,0,,2,,27,,9,,18,,0,,183,
"20190930","S08000020",,"New Outpatient","Z9","d",32121,,30923,,1198,,275,,275,,0,,0,,601,,374,,136,,82,,2,,3,,2,,0,,0,,2,,14,,1,,13,,0,,308,
"20191231","S08000020",,"New Outpatient","Z9","d",29051,,27984,,1067,,234,,234,,0,,0,,463,,225,,146,,81,,5,,3,,1,,0,,0,,2,,37,,26,,11,,0,,333,
"20200331","S08000020",,"New Outpatient","Z9","d",25191,,24184,,1007,,196,,196,,0,,0,,321,,109,,142,,57,,2,,6,,0,,3,,0,,2,,7,,0,,7,,10,,473,
"20200630","S08000020",,"New Outpatient","Z9","d",24295,,23694,,601,,99,,99,,0,,0,,123,,43,,55,,20,,3,,0,,0,,0,,0,,2,,1,,0,,1,,36,,342,
"20200930","S08000020",,"New Outpatient","Z9","d",27748,,27199,,549,,76,,76,,0,,0,,117,,36,,46,,30,,0,,3,,0,,0,,0,,2,,0,,0,,0,,53,,303,
"20201231","S08000020",,"New Outpatient","Z9","d",30551,,29986,,565,,107,,107,,0,,0,,172,,30,,113,,18,,7,,2,,0,,0,,0,,2,,0,,0,,0,,75,,211,
"20210331","S08000020",,"New Outpatient","Z9","d",32467,,32022,,445,,74,,74,,0,,0,,129,,9,,89,,24,,4,,1,,0,,0,,0,,2,,3,,1,,2,,80,,159,
"20210630","S08000020",,"New Outpatient","Z9","d",34913,,34397,,516,,88,,88,,0,,0,,229,,82,,80,,56,,4,,4,,1,,0,,0,,2,,0,,0,,0,,48,,151,
"20210930","S08000020",,"New Outpatient","Z9","d",36754,,36209,,545,,79,,79,,0,,0,,230,,99,,75,,47,,2,,4,,1,,0,,0,,2,,0,,0,,0,,31,,205,
"20211231","S08000020",,"New Outpatient","Z9","d",37331,,36778,,553,,81,,81,,0,,0,,232,,95,,99,,33,,1,,1,,1,,0,,0,,2,,2,,2,,0,,31,,207,
"20220331","S08000020",,"New Outpatient","Z9","d",38773,,38373,,400,,81,,81,,0,,0,,183,,72,,79,,28,,2,,0,,0,,0,,0,,2,,0,,0,,0,,15,,121,
"20121231","S08000032",,"New Outpatient","Z9","d",21327,,20889,,438,,52,,4,,0,,48,,279,,15,,17,,6,,0,,0,,0,,0,,0,,241,,0,,0,,0,,0,,107,
"20130331","S08000032",,"New Outpatient","Z9","d",21427,,21143,,284,,34,,7,,0,,27,,151,,13,,8,,5,,0,,0,,0,,0,,0,,125,,1,,0,,1,,0,,98,
"20130630","S08000032",,"New Outpatient","Z9","d",23734,,23175,,559,,32,,10,,0,,22,,426,,51,,15,,9,,0,,0,,0,,0,,0,,351,,3,,0,,3,,0,,98,
"20130930","S08000032",,"New Outpatient","Z9","d",23890,,23262,,628,,73,,20,,0,,53,,373,,45,,25,,17,,1,,0,,0,,0,,0,,285,,23,,5,,18,,0,,159,
"20131231","S08000032",,"New Outpatient","Z9","d",22961,,22517,,444,,73,,51,,0,,22,,302,,69,,52,,43,,2,,1,,0,,0,,0,,135,,21,,2,,19,,0,,48,
"20140331","S08000032",,"New Outpatient","Z9","d",24321,,23961,,360,,30,,30,,0,,0,,195,,70,,85,,38,,2,,0,,0,,0,,0,,0,,49,,12,,37,,0,,86,
"20140630","S08000032",,"New Outpatient","Z9","d",25176,,24582,,594,,16,,16,,0,,0,,484,,315,,114,,53,,1,,1,,0,,0,,0,,0,,66,,6,,60,,0,,28,
"20140930","S08000032",,"New Outpatient","Z9","d",25234,,24834,,400,,23,,23,,0,,0,,290,,166,,71,,50,,0,,2,,1,,0,,0,,0,,52,,11,,41,,0,,35,
"20141231","S08000032",,"New Outpatient","Z9","d",24606,,24087,,519,,17,,17,,0,,0,,340,,153,,157,,29,,1,,0,,0,,0,,0,,0,,99,,31,,68,,0,,63,
"20150331","S08000032",,"New Outpatient","Z9","d",24741,,24376,,365,,10,,10,,0,,0,,187,,66,,82,,34,,4,,0,,1,,0,,0,,0,,151,,82,,69,,0,,17,
"20150630","S08000032",,"New Outpatient","Z9","d",26831,,26099,,732,,14,,14,,0,,0,,465,,342,,87,,35,,1,,0,,0,,0,,0,,0,,212,,118,,94,,0,,41,
"20150930","S08000032",,"New Outpatient","Z9","d",27524,,27015,,509,,6,,6,,0,,0,,294,,180,,80,,34,,0,,0,,0,,0,,0,,0,,107,,28,,79,,0,,102,
"20151231","S08000032",,"New Outpatient","Z9","d",25950,,25474,,476,,17,,17,,0,,0,,287,,122,,116,,45,,4,,0,,0,,0,,0,,0,,157,,87,,70,,0,,15,
"20160331","S08000032",,"New Outpatient","Z9","d",24156,,23825,,331,,11,,11,,0,,0,,213,,86,,94,,30,,3,,0,,0,,0,,0,,0,,105,,42,,63,,0,,2,
"20160630","S08000032",,"New Outpatient","Z9","d",27486,,26747,,739,,6,,6,,0,,0,,535,,359,,124,,50,,2,,0,,0,,0,,0,,0,,197,,101,,96,,0,,1,
"20160930","S08000032",,"New Outpatient","Z9","d",29428,,29010,,418,,18,,18,,0,,0,,290,,177,,80,,29,,3,,0,,1,,0,,0,,0,,105,,54,,51,,0,,5,
"20161231","S08000032",,"New Outpatient","Z9","d",30672,,30243,,429,,13,,13,,0,,0,,330,,121,,153,,53,,1,,2,,0,,0,,0,,0,,86,,9,,77,,0,,0,
"20170331","S08000032",,"New Outpatient","Z9","d",28099,,27654,,445,,21,,21,,0,,0,,317,,105,,163,,44,,4,,0,,1,,0,,0,,0,,100,,33,,67,,0,,7,
"20170630","S08000032",,"New Outpatient","Z9","d",31862,,31265,,597,,22,,22,,0,,0,,459,,297,,122,,35,,2,,2,,1,,0,,0,,0,,112,,51,,61,,0,,4,
"20170930","S08000032",,"New Outpatient","Z9","d",31624,,31120,,504,,19,,19,,0,,0,,377,,191,,144,,40,,1,,1,,0,,0,,0,,0,,106,,39,,67,,0,,2,
"20171231","S08000032",,"New Outpatient","Z9","d",27012,,26481,,531,,21,,21,,0,,0,,391,,135,,192,,62,,1,,0,,1,,0,,0,,0,,118,,31,,87,,0,,1,
"20180331","S08000032",,"New Outpatient","Z9","d",25851,,25448,,403,,22,,22,,0,,0,,278,,130,,95,,49,,3,,1,,0,,0,,0,,0,,103,,46,,57,,0,,0,
"20180630","S08000032",,"New Outpatient","Z9","d",28485,,27871,,614,,28,,28,,0,,0,,501,,362,,106,,31,,2,,0,,0,,0,,0,,0,,65,,16,,49,,0,,20,
"20180930","S08000032",,"New Outpatient","Z9","d",27479,,27025,,454,,29,,29,,0,,0,,295,,165,,95,,33,,2,,0,,0,,0,,0,,0,,114,,10,,104,,0,,16,
"20181231","S08000032",,"New Outpatient","Z9","d",24929,,24537,,392,,19,,19,,0,,0,,304,,119,,144,,39,,0,,2,,0,,0,,0,,0,,68,,11,,57,,0,,1,
"20190331","S08000032",,"New Outpatient","Z9","d",23189,,22829,,360,,25,,25,,0,,0,,276,,113,,120,,39,,0,,3,,1,,0,,0,,0,,54,,16,,38,,0,,5,
"20190630","S08000032",,"New Outpatient","Z9","d",24423,,23882,,541,,28,,28,,0,,0,,449,,321,,95,,33,,0,,0,,0,,0,,0,,0,,60,,11,,49,,0,,4,
"20190930","S08000032",,"New Outpatient","Z9","d",23198,,22781,,417,,25,,25,,0,,0,,322,,174,,118,,26,,3,,1,,0,,0,,0,,0,,69,,14,,55,,0,,1,
"20191231","S08000032",,"New Outpatient","Z9","d",20014,,19599,,415,,41,,41,,0,,0,,306,,101,,151,,48,,6,,0,,0,,0,,0,,0,,65,,23,,42,,0,,3,
"20200331","S08000032",,"New Outpatient","Z9","d",19970,,19776,,194,,38,,38,,0,,0,,120,,36,,70,,12,,2,,0,,0,,0,,0,,0,,25,,16,,9,,0,,11,
"20200630","S08000032",,"New Outpatient","Z9","d",21841,,21745,,96,,45,,45,,0,,0,,10,,1,,6,,2,,1,,0,,0,,0,,0,,0,,8,,6,,2,,2,,31,
"20200930","S08000032",,"New Outpatient","Z9","d",28779,,28606,,173,,29,,29,,0,,0,,41,,13,,23,,4,,1,,0,,0,,0,,0,,0,,31,,26,,5,,4,,68,
"20201231","S08000032",,"New Outpatient","Z9","d",28267,,27893,,374,,44,,44,,0,,0,,194,,11,,158,,22,,3,,0,,0,,0,,0,,0,,45,,19,,26,,22,,69,
"20210331","S08000032",,"New Outpatient","Z9","d",29566,,29240,,326,,42,,42,,0,,0,,99,,2,,86,,10,,0,,1,,0,,0,,0,,0,,32,,21,,11,,21,,132,
"20210630","S08000032",,"New Outpatient","Z9","d",35676,,35371,,305,,105,,105,,0,,0,,152,,56,,76,,19,,1,,0,,0,,0,,0,,0,,45,,36,,9,,3,,0,
"20210930","S08000032",,"New Outpatient","Z9","d",37335,,37013,,322,,105,,105,,0,,0,,164,,56,,90,,17,,0,,1,,0,,0,,0,,0,,52,,37,,15,,1,,0,
"20211231","S08000032",,"New Outpatient","Z9","d",36705,,36282,,423,,95,,95,,0,,0,,221,,40,,170,,11,,0,,0,,0,,0,,0,,0,,106,,50,,56,,1,,0,
"20220331","S08000032",,"New Outpatient","Z9","d",39145,,38881,,264,,33,,33,,0,,0,,212,,76,,107,,21,,3,,5,,0,,0,,0,,0,,14,,3,,11,,1,,4,
"20121231","S08000024",,"New Outpatient","Z9","d",37994,,37067,,927,,218,,34,,2,,182,,418,,11,,17,,5,,4,,0,,0,,0,,3,,378,,3,,2,,1,,0,,288,
"20130331","S08000024",,"New Outpatient","Z9","d",38905,,38145,,760,,216,,146,,11,,59,,354,,82,,67,,30,,6,,4,,0,,0,,13,,152,,16,,8,,8,,0,,174,
"20130630","S08000024",,"New Outpatient","Z9","d",40889,,39981,,908,,202,,175,,24,,3,,516,,321,,93,,53,,11,,7,,0,,0,,28,,3,,21,,10,,11,,0,,169,
"20130930","S08000024",,"New Outpatient","Z9","d",41315,,40374,,941,,208,,179,,28,,1,,529,,254,,148,,85,,6,,14,,0,,0,,20,,2,,27,,14,,13,,0,,177,
"20131231","S08000024",,"New Outpatient","Z9","d",40527,,39513,,1014,,193,,171,,21,,1,,492,,182,,171,,60,,18,,5,,0,,0,,55,,1,,27,,13,,14,,0,,302,
"20140331","S08000024",,"New Outpatient","Z9","d",40410,,39499,,911,,177,,162,,14,,1,,405,,154,,130,,55,,17,,7,,0,,0,,41,,1,,32,,14,,18,,0,,297,
"20140630","S08000024",,"New Outpatient","Z9","d",41889,,40630,,1259,,206,,202,,3,,1,,727,,450,,151,,79,,16,,11,,0,,0,,20,,0,,71,,20,,51,,0,,255,
"20140930","S08000024",,"New Outpatient","Z9","d",41624,,40473,,1151,,211,,198,,13,,0,,696,,338,,184,,136,,16,,11,,2,,0,,9,,0,,65,,18,,47,,0,,179,
"20141231","S08000024",,"New Outpatient","Z9","d",40791,,39737,,1054,,227,,202,,25,,0,,594,,238,,240,,94,,11,,7,,0,,0,,4,,0,,32,,10,,22,,0,,201,
"20150331","S08000024",,"New Outpatient","Z9","d",42191,,41356,,835,,205,,181,,24,,0,,392,,189,,123,,60,,7,,12,,1,,0,,0,,0,,42,,6,,36,,0,,196,
"20150630","S08000024",,"New Outpatient","Z9","d",48051,,46812,,1239,,185,,167,,18,,0,,647,,412,,129,,82,,13,,6,,1,,0,,4,,0,,63,,3,,60,,0,,344,
"20150930","S08000024",,"New Outpatient","Z9","d",49462,,48464,,998,,163,,161,,2,,0,,575,,324,,150,,78,,17,,6,,0,,0,,0,,0,,52,,6,,46,,0,,208,
"20151231","S08000024",,"New Outpatient","Z9","d",46581,,45150,,1431,,195,,194,,1,,0,,714,,310,,298,,89,,10,,4,,2,,0,,1,,0,,81,,3,,78,,0,,441,
"20160331","S08000024",,"New Outpatient","Z9","d",47556,,46759,,797,,143,,140,,3,,0,,386,,179,,124,,71,,7,,3,,0,,0,,2,,0,,48,,5,,43,,0,,220,
"20160630","S08000024",,"New Outpatient","Z9","d",53120,,51863,,1257,,126,,123,,3,,0,,637,,379,,183,,59,,9,,4,,1,,0,,2,,0,,252,,13,,239,,0,,242,
"20160930","S08000024",,"New Outpatient","Z9","d",58000,,57022,,978,,84,,82,,2,,0,,545,,276,,182,,68,,8,,9,,0,,0,,2,,0,,220,,13,,207,,0,,129,
"20161231","S08000024",,"New Outpatient","Z9","d",56748,,55418,,1330,,115,,112,,3,,0,,606,,264,,248,,79,,9,,4,,0,,0,,2,,0,,282,,3,,279,,0,,327,
"20170331","S08000024",,"New Outpatient","Z9","d",55060,,53848,,1212,,75,,75,,0,,0,,476,,202,,202,,57,,7,,7,,1,,0,,0,,0,,401,,3,,398,,0,,260,
"20170630","S08000024",,"New Outpatient","Z9","d",60377,,59230,,1147,,56,,55,,1,,0,,731,,416,,225,,78,,5,,6,,0,,0,,1,,0,,132,,1,,131,,0,,228,
"20170930","S08000024",,"New Outpatient","Z9","d",64540,,63400,,1140,,72,,72,,0,,0,,514,,283,,174,,45,,5,,4,,1,,0,,2,,0,,323,,2,,321,,0,,231,
"20171231","S08000024",,"New Outpatient","Z9","d",62232,,61057,,1175,,61,,61,,0,,0,,620,,257,,273,,73,,8,,6,,3,,0,,0,,0,,200,,3,,197,,0,,294,
"20180331","S08000024",,"New Outpatient","Z9","d",62392,,61445,,947,,44,,44,,0,,0,,413,,196,,160,,48,,3,,5,,1,,0,,0,,0,,261,,1,,260,,0,,229,
"20180630","S08000024",,"New Outpatient","Z9","d",67055,,65569,,1486,,45,,44,,1,,0,,871,,542,,252,,67,,4,,6,,0,,0,,0,,0,,322,,4,,318,,0,,248,
"20180930","S08000024",,"New Outpatient","Z9","d",67755,,66714,,1041,,42,,41,,1,,0,,684,,394,,219,,61,,6,,4,,0,,0,,0,,0,,61,,4,,57,,0,,254,
"20181231","S08000024",,"New Outpatient","Z9","d",66918,,65154,,1764,,40,,40,,0,,0,,792,,386,,320,,70,,10,,6,,0,,0,,0,,0,,5,,0,,5,,0,,927,
"20190331","S08000024",,"New Outpatient","Z9","d",66705,,65670,,1035,,26,,26,,0,,0,,560,,218,,270,,59,,8,,5,,0,,0,,0,,0,,2,,0,,2,,0,,447,
"20190630","S08000024",,"New Outpatient","Z9","d",65834,,64467,,1367,,37,,37,,0,,0,,913,,545,,282,,75,,4,,7,,0,,0,,0,,0,,5,,3,,2,,0,,412,
"20190930","S08000024",,"New Outpatient","Z9","d",66714,,65422,,1292,,37,,37,,0,,0,,745,,394,,269,,68,,8,,3,,3,,0,,0,,0,,1,,1,,0,,0,,509,
"20191231","S08000024",,"New Outpatient","Z9","d",56701,,55367,,1334,,26,,26,,0,,0,,648,,295,,287,,53,,7,,4,,0,,0,,2,,0,,27,,3,,24,,0,,633,
"20200331","S08000024",,"New Outpatient","Z9","d",49765,,48910,,855,,24,,24,,0,,0,,497,,141,,309,,37,,6,,3,,0,,0,,1,,0,,1,,1,,0,,0,,333,
"20200630","S08000024",,"New Outpatient","Z9","d",54451,,54235,,216,,6,,6,,0,,0,,49,,17,,25,,5,,2,,0,,0,,0,,0,,0,,1,,1,,0,,1,,159,
"20200930","S08000024",,"New Outpatient","Z9","d",61829,,61465,,364,,7,,7,,0,,0,,165,,43,,99,,16,,4,,1,,1,,0,,1,,0,,0,,0,,0,,48,,144,
"20201231","S08000024",,"New Outpatient","Z9","d",65647,,65119,,528,,29,,29,,0,,0,,245,,44,,174,,20,,5,,0,,0,,0,,2,,0,,1,,1,,0,,142,,111,
"20210331","S08000024",,"New Outpatient","Z9","d",67530,,66937,,593,,15,,14,,1,,0,,213,,17,,165,,20,,7,,3,,0,,0,,1,,0,,4,,0,,4,,214,,147,
"20210630","S08000024",,"New Outpatient","Z9","d",73987,,73454,,533,,26,,26,,0,,0,,334,,112,,178,,37,,6,,1,,0,,0,,0,,0,,1,,0,,1,,53,,119,
"20210930","S08000024",,"New Outpatient","Z9","d",76326,,75646,,680,,21,,21,,0,,0,,299,,128,,139,,26,,2,,4,,0,,0,,0,,0,,1,,0,,1,,27,,332,
"20211231","S08000024",,"New Outpatient","Z9","d",71579,,70999,,580,,16,,16,,0,,0,,435,,151,,238,,42,,2,,0,,1,,0,,1,,0,,0,,0,,0,,24,,105,
"20220331","S08000024",,"New Outpatient","Z9","d",70934,,70299,,635,,14,,13,,1,,0,,368,,121,,211,,26,,4,,5,,0,,0,,1,,0,,0,,0,,0,,32,,221,
"20121231","S08000015",,"New Outpatient","Z9","d",17276,,17003,,273,,55,,3,,0,,52,,216,,5,,3,,1,,0,,0,,0,,0,,0,,207,,1,,0,,1,,1,,0,
"20130331","S08000015",,"New Outpatient","Z9","d",17449,,17261,,188,,53,,1,,5,,47,,135,,8,,2,,3,,1,,2,,0,,0,,0,,119,,0,,0,,0,,0,,0,
"20130630","S08000015",,"New Outpatient","Z9","d",19002,,18689,,313,,61,,5,,4,,52,,252,,28,,4,,4,,0,,2,,0,,0,,0,,214,,0,,0,,0,,0,,0,
"20130930","S08000015",,"New Outpatient","Z9","d",19157,,18897,,260,,57,,6,,6,,45,,202,,34,,1,,8,,0,,2,,0,,0,,0,,157,,1,,1,,0,,0,,0,
"20131231","S08000015",,"New Outpatient","Z9","d",19000,,18669,,331,,76,,30,,9,,37,,253,,61,,28,,11,,1,,2,,0,,0,,1,,149,,2,,2,,0,,0,,0,
"20140331","S08000015",,"New Outpatient","Z9","d",20280,,20061,,219,,62,,62,,0,,0,,152,,69,,35,,38,,4,,3,,1,,0,,0,,2,,5,,1,,4,,0,,0,
"20140630","S08000015",,"New Outpatient","Z9","d",21859,,21479,,380,,76,,76,,0,,0,,297,,196,,65,,33,,1,,2,,0,,0,,0,,0,,7,,7,,0,,0,,0,
"20140930","S08000015",,"New Outpatient","Z9","d",21773,,21476,,297,,74,,74,,0,,0,,222,,140,,51,,29,,0,,1,,1,,0,,0,,0,,1,,1,,0,,0,,0,
"20141231","S08000015",,"New Outpatient","Z9","d",22705,,22377,,328,,86,,86,,0,,0,,242,,106,,90,,40,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000015",,"New Outpatient","Z9","d",21842,,21616,,226,,63,,63,,0,,0,,163,,68,,52,,36,,3,,1,,0,,0,,0,,3,,0,,0,,0,,0,,0,
"20150630","S08000015",,"New Outpatient","Z9","d",23858,,23447,,411,,42,,42,,0,,0,,368,,249,,64,,49,,4,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,
